"scientificName","acceptedScientificName","decimalLatitude","decimalLongitude","basisOfRecord","occurrenceStatus","genericName","specificEpithet","datasetKey","Species","featurecla","name","areas"
"Julidochromis marlieri Poll, 1956","Julidochromis marlieri Poll, 1956",-3.666667,29.333333,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","marlieri","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis marlieri","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis marlieri Poll, 1956","Julidochromis marlieri Poll, 1956",-3.533333,29.15,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","marlieri","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis marlieri","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis ornatus Boulenger, 1898","Julidochromis ornatus Boulenger, 1898",-3.5,29.15,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","ornatus","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis ornatus","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis regani Poll, 1942","Julidochromis regani Poll, 1942",-3.783333,29.116667,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","regani","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis regani","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis regani Poll, 1942","Julidochromis regani Poll, 1942",-3.783333,29.116667,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","regani","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis regani","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis regani Poll, 1942","Julidochromis regani Poll, 1942",-3.783333,29.116667,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","regani","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis regani","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis regani Poll, 1942","Julidochromis regani Poll, 1942",-4,29.1,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","regani","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis regani","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis regani Poll, 1942","Julidochromis regani Poll, 1942",-4.333333,29.583333,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","regani","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis regani","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis regani Poll, 1942","Julidochromis regani Poll, 1942",-3.966667,29.416667,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","regani","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis regani","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis transcriptus Matthes, 1959","Julidochromis transcriptus Matthes, 1959",-3.533333,29.15,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","transcriptus","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis transcriptus","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis transcriptus Matthes, 1959","Julidochromis transcriptus Matthes, 1959",-3.533333,29.15,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","transcriptus","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis transcriptus","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis transcriptus Matthes, 1959","Julidochromis transcriptus Matthes, 1959",-3.533333,29.15,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","transcriptus","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis transcriptus","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis marlieri Poll, 1956","Julidochromis marlieri Poll, 1956",-3.533333,29.15,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","marlieri","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis marlieri","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis transcriptus Matthes, 1959","Julidochromis transcriptus Matthes, 1959",-3.533333,29.15,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","transcriptus","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis transcriptus","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis transcriptus Matthes, 1959","Julidochromis transcriptus Matthes, 1959",-3.516667,29.15,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","transcriptus","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis transcriptus","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis transcriptus Matthes, 1959","Julidochromis transcriptus Matthes, 1959",-3.516667,29.15,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","transcriptus","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis transcriptus","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis transcriptus Matthes, 1959","Julidochromis transcriptus Matthes, 1959",-3.533333,29.15,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","transcriptus","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis transcriptus","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis marlieri Poll, 1956","Julidochromis marlieri Poll, 1956",-3.516667,29.15,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","marlieri","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis marlieri","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis marlieri Poll, 1956","Julidochromis marlieri Poll, 1956",-3.516667,29.15,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","marlieri","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis marlieri","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis marlieri Poll, 1956","Julidochromis marlieri Poll, 1956",-3.516667,29.15,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","marlieri","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis marlieri","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis transcriptus Matthes, 1959","Julidochromis transcriptus Matthes, 1959",-3.516667,29.15,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","transcriptus","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis transcriptus","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis ornatus Boulenger, 1898","Julidochromis ornatus Boulenger, 1898",-5.533333,29.366667,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","ornatus","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis ornatus","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis marlieri Poll, 1956","Julidochromis marlieri Poll, 1956",-3.65,29.333333,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","marlieri","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis marlieri","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis marlieri Poll, 1956","Julidochromis marlieri Poll, 1956",-3.65,29.333333,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","marlieri","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis marlieri","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis marlieri Poll, 1956","Julidochromis marlieri Poll, 1956",-3.65,29.333333,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","marlieri","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis marlieri","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis regani Poll, 1942","Julidochromis regani Poll, 1942",-3.366667,29.25,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","regani","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis regani","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis dickfeldi Staeck, 1975","Julidochromis dickfeldi Staeck, 1975",-8.483333,30.483333,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","dickfeldi","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis dickfeldi","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis dickfeldi Staeck, 1975","Julidochromis dickfeldi Staeck, 1975",-8.483333,30.483333,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","dickfeldi","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis dickfeldi","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis regani Poll, 1942","Julidochromis regani Poll, 1942",-8.516667,30.583333,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","regani","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis regani","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis dickfeldi Staeck, 1975","Julidochromis dickfeldi Staeck, 1975",-8.316667,30.566667,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","dickfeldi","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis dickfeldi","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis dickfeldi Staeck, 1975","Julidochromis dickfeldi Staeck, 1975",-8.316667,30.566667,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","dickfeldi","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis dickfeldi","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis transcriptus Matthes, 1959","Julidochromis transcriptus Matthes, 1959",-3.533333,29.15,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","transcriptus","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis transcriptus","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis dickfeldi Staeck, 1975","Julidochromis dickfeldi Staeck, 1975",-8.316667,30.566667,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","dickfeldi","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis dickfeldi","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis dickfeldi Staeck, 1975","Julidochromis dickfeldi Staeck, 1975",-8.266667,30.566667,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","dickfeldi","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis dickfeldi","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis dickfeldi Staeck, 1975","Julidochromis dickfeldi Staeck, 1975",-8.316667,30.566667,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","dickfeldi","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis dickfeldi","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis dickfeldi Staeck, 1975","Julidochromis dickfeldi Staeck, 1975",-8.566667,30.8,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","dickfeldi","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis dickfeldi","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis dickfeldi Staeck, 1975","Julidochromis dickfeldi Staeck, 1975",-8.233333,30.583333,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","dickfeldi","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis dickfeldi","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis dickfeldi Staeck, 1975","Julidochromis dickfeldi Staeck, 1975",-8.483333,30.483333,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","dickfeldi","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis dickfeldi","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis dickfeldi Staeck, 1975","Julidochromis dickfeldi Staeck, 1975",-8.483333,30.483333,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","dickfeldi","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis dickfeldi","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis dickfeldi Staeck, 1975","Julidochromis dickfeldi Staeck, 1975",-8.233333,30.583333,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","dickfeldi","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis dickfeldi","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis regani Poll, 1942","Julidochromis regani Poll, 1942",-5.933333,29.233333,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","regani","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis regani","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis regani Poll, 1942","Julidochromis regani Poll, 1942",-5.933333,29.233333,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","regani","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis regani","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis transcriptus Matthes, 1959","Julidochromis transcriptus Matthes, 1959",-3.516667,29.15,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","transcriptus","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis transcriptus","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis regani Poll, 1942","Julidochromis regani Poll, 1942",-3.516667,29.15,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","regani","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis regani","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis dickfeldi Staeck, 1975","Julidochromis dickfeldi Staeck, 1975",-8.016667,30.533333,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","dickfeldi","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis dickfeldi","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis ornatus Boulenger, 1898","Julidochromis ornatus Boulenger, 1898",-8.016667,30.533333,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","ornatus","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis ornatus","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis regani Poll, 1942","Julidochromis regani Poll, 1942",-7.411111,30.572222,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","regani","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis regani","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis regani Poll, 1942","Julidochromis regani Poll, 1942",-7.1,30.55,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","regani","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis regani","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis regani Poll, 1942","Julidochromis regani Poll, 1942",-6.155,29.666667,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","regani","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis regani","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis regani Poll, 1942","Julidochromis regani Poll, 1942",-5.036667,29.77,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","regani","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis regani","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis regani Poll, 1942","Julidochromis regani Poll, 1942",-7.411111,30.572222,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","regani","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis regani","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis ornatus Boulenger, 1898","Julidochromis ornatus Boulenger, 1898",-8.703889,31.121389,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","ornatus","197908d0-5565-11d8-b290-b8a03c50a862","Julidochromis ornatus","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis dickfeldi Staeck, 1975","Julidochromis dickfeldi Staeck, 1975",-8.26667,30.56667,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","dickfeldi","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Julidochromis dickfeldi","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis dickfeldi Staeck, 1975","Julidochromis dickfeldi Staeck, 1975",-8.31667,30.56667,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","dickfeldi","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Julidochromis dickfeldi","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis dickfeldi Staeck, 1975","Julidochromis dickfeldi Staeck, 1975",-8.56667,30.8,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","dickfeldi","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Julidochromis dickfeldi","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis marlieri Poll, 1956","Julidochromis marlieri Poll, 1956",-3.51667,29.15,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","marlieri","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Julidochromis marlieri","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis dickfeldi Staeck, 1975","Julidochromis dickfeldi Staeck, 1975",-8.31667,30.56667,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","dickfeldi","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Julidochromis dickfeldi","Lake","Lake Tanganyika",32896759543.8782
"Julidochromis transcriptus Matthes, 1959","Julidochromis transcriptus Matthes, 1959",-3.930393,29.349671,"PRESERVED_SPECIMEN","PRESENT","Julidochromis","transcriptus","5d6c10bd-ea31-4363-8b79-58c96d859f5b","Julidochromis transcriptus","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus callipterus Boulenger, 1906","Lamprologus callipterus Boulenger, 1906",-5.64655,29.402287,"HUMAN_OBSERVATION","PRESENT","Lamprologus","callipterus","c58e37c4-90dd-49c1-b101-3ab9904d4854","Lamprologus callipterus","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus lemairii Boulenger, 1899","Lamprologus lemairii Boulenger, 1899",-5.64655,29.402287,"HUMAN_OBSERVATION","PRESENT","Lamprologus","lemairii","c58e37c4-90dd-49c1-b101-3ab9904d4854","Lamprologus lemairii","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus callipterus Boulenger, 1906","Lamprologus callipterus Boulenger, 1906",-5.64655,29.402287,"HUMAN_OBSERVATION","PRESENT","Lamprologus","callipterus","c58e37c4-90dd-49c1-b101-3ab9904d4854","Lamprologus callipterus","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus lemairii Boulenger, 1899","Lamprologus lemairii Boulenger, 1899",-5.64655,29.402287,"HUMAN_OBSERVATION","PRESENT","Lamprologus","lemairii","c58e37c4-90dd-49c1-b101-3ab9904d4854","Lamprologus lemairii","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus callipterus Boulenger, 1906","Lamprologus callipterus Boulenger, 1906",-3.839132,29.122555,"HUMAN_OBSERVATION","PRESENT","Lamprologus","callipterus","abe07ad9-0949-483b-803c-a4fef81b598d","Lamprologus callipterus","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus lemairii Boulenger, 1899","Lamprologus lemairii Boulenger, 1899",-8.488333,30.474444,"PRESERVED_SPECIMEN","PRESENT","Lamprologus","lemairii","1aaec653-c71c-4695-9b6e-0e26214dd817","Lamprologus lemairii","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus lemairii Boulenger, 1899","Lamprologus lemairii Boulenger, 1899",-8.472778,30.478333,"PRESERVED_SPECIMEN","PRESENT","Lamprologus","lemairii","1aaec653-c71c-4695-9b6e-0e26214dd817","Lamprologus lemairii","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus callipterus Boulenger, 1906","Lamprologus callipterus Boulenger, 1906",-4.247467,29.239583,"HUMAN_OBSERVATION","PRESENT","Lamprologus","callipterus","edbaf6ba-fce1-4d37-a526-67cd1a0bcc1e","Lamprologus callipterus","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus callipterus Boulenger, 1906","Lamprologus callipterus Boulenger, 1906",-4.54767,29.159275,"HUMAN_OBSERVATION","PRESENT","Lamprologus","callipterus","edbaf6ba-fce1-4d37-a526-67cd1a0bcc1e","Lamprologus callipterus","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus callipterus Boulenger, 1906","Lamprologus callipterus Boulenger, 1906",-4.471317,29.211533,"HUMAN_OBSERVATION","PRESENT","Lamprologus","callipterus","edbaf6ba-fce1-4d37-a526-67cd1a0bcc1e","Lamprologus callipterus","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus lemairii Boulenger, 1899","Lamprologus lemairii Boulenger, 1899",-7.433976,30.59055,"HUMAN_OBSERVATION","PRESENT","Lamprologus","lemairii","50c9509d-22c7-4a22-a47d-8c48425ef4a7","Lamprologus lemairii","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus callipterus Boulenger, 1906","Lamprologus callipterus Boulenger, 1906",-7.433976,30.59055,"HUMAN_OBSERVATION","PRESENT","Lamprologus","callipterus","50c9509d-22c7-4a22-a47d-8c48425ef4a7","Lamprologus callipterus","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus lemairii Boulenger, 1899","Lamprologus lemairii Boulenger, 1899",-8.708399,31.121862,"HUMAN_OBSERVATION","PRESENT","Lamprologus","lemairii","50c9509d-22c7-4a22-a47d-8c48425ef4a7","Lamprologus lemairii","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus callipterus Boulenger, 1906","Lamprologus callipterus Boulenger, 1906",-4.91039,29.598059,"HUMAN_OBSERVATION","PRESENT","Lamprologus","callipterus","50c9509d-22c7-4a22-a47d-8c48425ef4a7","Lamprologus callipterus","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus callipterus Boulenger, 1906","Lamprologus callipterus Boulenger, 1906",-7.435038,30.590049,"HUMAN_OBSERVATION","PRESENT","Lamprologus","callipterus","50c9509d-22c7-4a22-a47d-8c48425ef4a7","Lamprologus callipterus","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus lemairii Boulenger, 1899","Lamprologus lemairii Boulenger, 1899",-7.434163,30.590107,"HUMAN_OBSERVATION","PRESENT","Lamprologus","lemairii","50c9509d-22c7-4a22-a47d-8c48425ef4a7","Lamprologus lemairii","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus callipterus Boulenger, 1906","Lamprologus callipterus Boulenger, 1906",-7.179539,30.516936,"HUMAN_OBSERVATION","PRESENT","Lamprologus","callipterus","50c9509d-22c7-4a22-a47d-8c48425ef4a7","Lamprologus callipterus","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus lemairii Boulenger, 1899","Lamprologus lemairii Boulenger, 1899",-6.937724,30.530349,"HUMAN_OBSERVATION","PRESENT","Lamprologus","lemairii","50c9509d-22c7-4a22-a47d-8c48425ef4a7","Lamprologus lemairii","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus lemairii Boulenger, 1899","Lamprologus lemairii Boulenger, 1899",-8.498689,30.478563,"HUMAN_OBSERVATION","PRESENT","Lamprologus","lemairii","50c9509d-22c7-4a22-a47d-8c48425ef4a7","Lamprologus lemairii","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus callipterus Boulenger, 1906","Lamprologus callipterus Boulenger, 1906",-8.498094,30.478306,"HUMAN_OBSERVATION","PRESENT","Lamprologus","callipterus","50c9509d-22c7-4a22-a47d-8c48425ef4a7","Lamprologus callipterus","Lake","Lake Tanganyika",32896759543.8782
