gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1060877382	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004255	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha kamakou		SPECIES	Tetragnatha kamakou Gillespie, 1992	Tetragnatha kamakou Gillespie, 1991	Gillespie, 1991	US	Haleakala, Northeast Rift bogs	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	20.73064	-156.10178	1320.0		1676.4				1988-01-16	16	1	1988	2151705	2151705	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004255				CC_BY_4_0		Rosemary G. Gillespie, Arthur C. Medeiros			2025-10-29T09:44:24.868Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877381	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1005041	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha			GENUS	Tetragnatha Walckenaer, 1805	Tetragnatha sp.		US	Puu Ahia, Puu O Umi, Kahua Ranch	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	20.07919	-155.70313	4674.0		1272.54	7.6200000000000045			1990-10-18	18	10	1990	2151693		PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1005041				CC_BY_4_0		Rosemary G. Gillespie, David J. Preston, J. Burgett			2025-10-29T09:44:31.770Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877379	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004869	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha eurychasma		SPECIES	Tetragnatha eurychasma Gillespie, 1992	Tetragnatha eurychasma Gillespie, 1992	Gillespie, 1992	US	Haleakala, Northeast Rift bogs	Hawaii	PRESENT	7	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	20.73064	-156.10178	1320.0		1676.4				1988-01-18	18	1	1988	2151961	2151961	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004869				CC_BY_4_0		Rosemary G. Gillespie			2025-10-29T09:44:24.741Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877378	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004256	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha kamakou		SPECIES	Tetragnatha kamakou Gillespie, 1992	Tetragnatha kamakou Gillespie, 1991	Gillespie, 1991	US	Haleakala, Northeast Rift bogs	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	20.73064	-156.10178	1320.0		1676.4				1988-01-16	16	1	1988	2151705	2151705	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004256				CC_BY_4_0		Rosemary G. Gillespie, Arthur C. Medeiros			2025-10-29T09:44:24.714Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877374	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1005059	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha			GENUS	Tetragnatha Walckenaer, 1805	Tetragnatha sp.		US	Haleakala, Northeast Rift bogs	Hawaii	PRESENT	2	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	20.73064	-156.10178	1320.0		1676.4				1988-01-15	15	1	1988	2151693		PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1005059				CC_BY_4_0		Rosemary G. Gillespie			2025-10-29T09:44:36.383Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877373	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004278	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha kamakou		SPECIES	Tetragnatha kamakou Gillespie, 1992	Tetragnatha kamakou Gillespie, 1991	Gillespie, 1991	US	Waikamoi, near Flume	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	20.80855	-156.22656	327.0		1310.64				1991-02-24	24	2	1991	2151705	2151705	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004278				CC_BY_4_0		Rosemary G. Gillespie			2025-10-29T09:44:34.359Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877372	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004132	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha quasimodo		SPECIES	Tetragnatha quasimodo Gillespie, 1992	Tetragnatha quasimodo Gillespie, 1991	Gillespie, 1991	US	Kaunuohua Summit	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	21.11401	-156.88545	73.0		1382.27								2152014	2152014	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004132				CC_BY_4_0		Rosemary G. Gillespie			2025-10-29T09:44:19.838Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_MISMATCH;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877371	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004151	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha quasimodo		SPECIES	Tetragnatha quasimodo Gillespie, 1992	Tetragnatha quasimodo Gillespie, 1991	Gillespie, 1991	US	Haleakala, Upper Kipahulu Valley	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	20.72252	-156.13181	466.0		1981.2				1988-04-27	27	4	1988	2152014	2152014	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004151				CC_BY_4_0		Rosemary G. Gillespie			2025-10-29T09:44:28.841Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877369	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004171	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha quasimodo		SPECIES	Tetragnatha quasimodo Gillespie, 1992	Tetragnatha quasimodo Gillespie, 1991	Gillespie, 1991	US	Hakalau	Hawaii	PRESENT	4	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.82759	-155.32681	5202.0		1874.52				1990-10-12	12	10	1990	2152014	2152014	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004171				CC_BY_4_0		Rosemary G. Gillespie			2025-10-29T09:44:37.125Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877366	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004248	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha kamakou		SPECIES	Tetragnatha kamakou Gillespie, 1992	Tetragnatha kamakou Gillespie, 1991	Gillespie, 1991	US	Haleakala, Northeast Rift bogs	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	20.73064	-156.10178	1320.0		1676.4				1988-01-17	17	1	1988	2151705	2151705	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004248				CC_BY_4_0		Rosemary G. Gillespie, Arthur C. Medeiros			2025-10-29T09:44:19.850Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877365	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004163	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha quasimodo		SPECIES	Tetragnatha quasimodo Gillespie, 1992	Tetragnatha quasimodo Gillespie, 1991	Gillespie, 1991	US	Haleakala, Crater Road	Hawaii	PRESENT	7	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	20.75703	-156.28436	452.0		1524.0				1990-05-12	12	5	1990	2152014	2152014	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004163				CC_BY_4_0		Rosemary G. Gillespie			2025-10-29T09:44:32.156Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877363	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004122	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha quasimodo		SPECIES	Tetragnatha quasimodo Gillespie, 1992	Tetragnatha quasimodo Gillespie, 1991	Gillespie, 1991	US	Kaunuohua	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	21.11401	-156.88545	590.0										2152014	2152014	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004122				CC_BY_4_0		Rosemary G. Gillespie			2025-10-29T09:44:23.500Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_MISMATCH;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877360	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004215	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha kauaiensis		SPECIES	Tetragnatha kauaiensis Simon, 1900	Tetragnatha kauaiensis Simon, 1900	Simon, 1900	US	Alakai Swamp	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	22.12352	-159.59049	4459.0		1158.24				1988-06-09	9	6	1988	2151894	2151894	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004215				CC_BY_4_0		Rosemary G. Gillespie			2025-10-29T09:44:36.520Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877359	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004170	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha quasimodo		SPECIES	Tetragnatha quasimodo Gillespie, 1992	Tetragnatha quasimodo Gillespie, 1991	Gillespie, 1991	US	Kaunuohua	Hawaii	PRESENT	26	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	21.10361	-156.90282	2145.0		1158.24				1991-03-16	16	3	1991	2152014	2152014	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004170				CC_BY_4_0		Rosemary G. Gillespie			2025-10-29T09:44:35.422Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877358	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004246	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha kamakou		SPECIES	Tetragnatha kamakou Gillespie, 1992	Tetragnatha kamakou Gillespie, 1991	Gillespie, 1991	US	Haleakala, Northeast Rift bogs	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	20.73064	-156.10178	1320.0		1676.4				1988-01-17	17	1	1988	2151705	2151705	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004246				CC_BY_4_0		Rosemary G. Gillespie, Arthur C. Medeiros			2025-10-29T09:44:19.713Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877357	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004243	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha kamakou		SPECIES	Tetragnatha kamakou Gillespie, 1992	Tetragnatha kamakou Gillespie, 1991	Gillespie, 1991	US	Eke Crater (below)	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	20.91665	-156.57449	782.0		1280.16				1991-02-21	21	2	1991	2151705	2151705	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004243				CC_BY_4_0		Rosemary G. Gillespie			2025-10-29T09:44:20.137Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877356	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004247	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha kamakou		SPECIES	Tetragnatha kamakou Gillespie, 1992	Tetragnatha kamakou Gillespie, 1991	Gillespie, 1991	US	Haleakala, Northeast Rift bogs	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	20.73064	-156.10178	1320.0		1676.4				1988-01-15	15	1	1988	2151705	2151705	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004247				CC_BY_4_0		Rosemary G. Gillespie, Arthur C. Medeiros			2025-10-29T09:44:19.659Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877355	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004167	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha quasimodo		SPECIES	Tetragnatha quasimodo Gillespie, 1992	Tetragnatha quasimodo Gillespie, 1991	Gillespie, 1991	US	Kamakou Preserve, Pelekunu Overlook	Hawaii	PRESENT	10	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	21.12052	-156.89643	260.0		1295.4				1991-03-18	18	3	1991	2152014	2152014	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004167				CC_BY_4_0		Rosemary G. Gillespie			2025-10-29T09:44:36.373Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877354	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004308	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha stelarobusta		SPECIES	Tetragnatha stelarobusta Gillespie, 1992	Tetragnatha stelarobusta Gillespie, 1992	Gillespie, 1992	US	Kamakou Preserve, Pelekunu Overlook	Hawaii	PRESENT	5	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	21.12052	-156.89643	260.0		1295.4				1991-03-18	18	3	1991	2151923	2151923	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004308				CC_BY_4_0		Rosemary G. Gillespie			2025-10-29T09:44:30.837Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877352	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004839	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha eurychasma		SPECIES	Tetragnatha eurychasma Gillespie, 1992	Tetragnatha eurychasma Gillespie, 1992	Gillespie, 1992	US	Kipahulu Valley, Charlie Camp	Hawaii	PRESENT	2	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	20.71102	-156.10847	527.0		1447.8				1989-05-05	5	5	1989	2151961	2151961	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004839				CC_BY_4_0		Arthur C. Medeiros			2025-10-29T09:44:12.130Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877351	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004075	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha quasimodo		SPECIES	Tetragnatha quasimodo Gillespie, 1992	Tetragnatha quasimodo Gillespie, 1991	Gillespie, 1991	US	Waikamoi, near Flume	Hawaii	PRESENT	3	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	20.80855	-156.22656	327.0		1310.64				1988-07-08	8	7	1988	2152014	2152014	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004075				CC_BY_4_0		Rosemary G. Gillespie			2025-10-29T09:44:19.758Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877349	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004149	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha quasimodo		SPECIES	Tetragnatha quasimodo Gillespie, 1992	Tetragnatha quasimodo Gillespie, 1991	Gillespie, 1991	US	Kamakou Preserve	Hawaii	PRESENT	3	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	21.11761	-156.9097	1872.0		1188.72				1990-02-01	1	2	1990	2152014	2152014	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004149				CC_BY_4_0		Rosemary G. Gillespie			2025-10-29T09:44:31.109Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877347	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004150	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha quasimodo		SPECIES	Tetragnatha quasimodo Gillespie, 1992	Tetragnatha quasimodo Gillespie, 1991	Gillespie, 1991	US	Kaunuohua Summit	Hawaii	PRESENT	4	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	21.11401	-156.88545	73.0		1382.27				1990-02-02	2	2	1990	2152014	2152014	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004150				CC_BY_4_0		Rosemary G. Gillespie			2025-10-29T09:44:31.741Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877340	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004062	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha quasimodo		SPECIES	Tetragnatha quasimodo Gillespie, 1992	Tetragnatha quasimodo Gillespie, 1991	Gillespie, 1991	US	Kahaualea, end of Pearl Avenue	Hawaii	PRESENT	8	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.42047	-155.21715	306.0		944.88				1990-10-15	15	10	1990	2152014	2152014	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004062				CC_BY_4_0		Rosemary G. Gillespie, David J. Preston			2025-10-29T09:44:12.231Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877335	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004096	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha quasimodo		SPECIES	Tetragnatha quasimodo Gillespie, 1992	Tetragnatha quasimodo Gillespie, 1991	Gillespie, 1991	US	Volcano	Hawaii	PRESENT	3	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.47335	-155.25484	5143.0		1219.2				1993-08-05	5	8	1993	2152014	2152014	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004096				CC_BY_4_0		Rosemary G. Gillespie			2025-10-29T09:44:24.868Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877333	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004250	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha kamakou		SPECIES	Tetragnatha kamakou Gillespie, 1992	Tetragnatha kamakou Gillespie, 1991	Gillespie, 1991	US	Haleakala, Northeast Rift bogs	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	20.73064	-156.10178	1320.0		1676.4				1988-01-17	17	1	1988	2151705	2151705	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004250				CC_BY_4_0		Rosemary G. Gillespie, Arthur C. Medeiros			2025-10-29T09:44:24.778Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877331	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004142	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha quasimodo		SPECIES	Tetragnatha quasimodo Gillespie, 1992	Tetragnatha quasimodo Gillespie, 1991	Gillespie, 1991	US	Lower Hanawi	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	20.79909	-156.10597	2614.0		457.2				1990-02-09	9	2	1990	2152014	2152014	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004142				CC_BY_4_0		Rosemary G. Gillespie			2025-10-29T09:44:24.771Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877329	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1005051	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha			GENUS	Tetragnatha Walckenaer, 1805	Tetragnatha sp.		US	Kohala Range	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	20.09357	-155.71437	6499.0		1152.14				1988-07-28	28	7	1988	2151693		PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1005051				CC_BY_4_0		Rosemary G. Gillespie, William D. Perreira, Kenneth Y. Kaneshiro, C. Parrish			2025-10-29T09:44:34.363Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877323	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004109	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha quasimodo		SPECIES	Tetragnatha quasimodo Gillespie, 1992	Tetragnatha quasimodo Gillespie, 1991	Gillespie, 1991	US	Hakalau, Field Station	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.78723	-155.33184	293.0		1889.76				1999-06-19	19	6	1999	2152014	2152014	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004109				CC_BY_4_0		Rosemary G. Gillespie			2025-10-29T09:44:37.002Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1060877322	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1004091	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha quasimodo		SPECIES	Tetragnatha quasimodo Gillespie, 1992	Tetragnatha quasimodo Gillespie, 1991	Gillespie, 1991	US	Volcano	Hawaii	PRESENT	5	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.47578	-155.22557	6228.0		1097.28				1993-08-05	5	8	1993	2152014	2152014	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1004091				CC_BY_4_0		Rosemary G. Gillespie			2025-10-29T09:44:24.685Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
