"acceptedScientificName","genericName","specificEpithet","decimalLongitude","decimalLatitude","datasetKey"
"Eleutherodactylus paralius Schwartz, 1976","Eleutherodactylus","weinlandi",-68.9293895,18.4867155,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus paralius Schwartz, 1976","Eleutherodactylus","weinlandi",-68.9660573,18.4173869,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus paralius Schwartz, 1976","Eleutherodactylus","weinlandi",-69.82229,18.46667,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus paralius Schwartz, 1976","Eleutherodactylus","weinlandi",-69.8994133,18.4673831,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus paralius Schwartz, 1976","Eleutherodactylus","weinlandi",-69.489402,18.4187187,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus weinlandi Barbour, 1914","Eleutherodactylus","weinlandi",-69.4824022,19.2186797,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus weinlandi Barbour, 1914","Eleutherodactylus","weinlandi",-69.3783999,19.1966808,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus weinlandi Barbour, 1914","Eleutherodactylus","weinlandi",-69.3593994,19.2406787,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus warreni Schwartz, 1976","Eleutherodactylus","warreni",-72.73333,20.016666,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus turquinensis Barbour & Shreve, 1937","Eleutherodactylus","turquinensis",-76.83333,19.98333,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus cuneatus (Cope, 1862)","Eleutherodactylus","cuneatus",-75.68333,20.11667,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus cuneatus (Cope, 1862)","Eleutherodactylus","cuneatus",-75.21667,20.36667,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus semipalmatus Shreve, 1936","Eleutherodactylus","semipalmatus",-72.300003,18.416668,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus sciagraphus Schwartz, 1973","Eleutherodactylus","sciagraphus",-74.1,18.4986,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-70.89652,19.26505,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-70.40533,18.73304,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-70.4015,18.73669,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-70.52209,19,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-70.52366,19,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-70.791,19.03,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-70.6054276,18.9856905,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-70.575,18.982,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-70.535,18.971,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-70.4955,19.05,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-70.5614266,19.0506874,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-70.6972497,19.0673565,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-70.7447608,19.0673565,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-70.5464263,19.2016801,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-70.566666,19.016666,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-70.70879,19.1173541,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-70.5924274,19.1696817,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-70.6596188,18.9584718,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-70.6500486,18.9675814,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-70.41491,18.98333,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus rucillensis Cochran, 1939","Eleutherodactylus","schmidti",-70.41491,18.98333,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-70.5757769,18.9840206,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus rucillensis Cochran, 1939","Eleutherodactylus","schmidti",-70.8063921,18.9173637,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus rucillensis Cochran, 1939","Eleutherodactylus","schmidti",-70.801372,18.9173637,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus rucillensis Cochran, 1939","Eleutherodactylus","schmidti",-70.6994296,18.8206985,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus rucillensis Cochran, 1939","Eleutherodactylus","schmidti",-70.6994296,18.8406975,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus rucillensis Cochran, 1939","Eleutherodactylus","schmidti",-70.6914294,18.8046993,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-70.4974254,19.5406639,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-70.5160958,19.4853965,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-71.5604495,19.2746761,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-71.6827823,19.2777759,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-71.622231,19.3748313,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-71.6161208,19.2999049,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-71.6161208,19.317974,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-71.1944303,18.0007382,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus limbensis Lynn, 1958","Eleutherodactylus","schmidti",-72.23099,19.55442,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus limbensis Lynn, 1958","Eleutherodactylus","schmidti",-72.23004,19.56075,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus limbensis Lynn, 1958","Eleutherodactylus","schmidti",-72.22432,19.56436,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus limbensis Lynn, 1958","Eleutherodactylus","schmidti",-72.18333,19.55716,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus limbensis Lynn, 1958","Eleutherodactylus","schmidti",-72.21923,19.5467,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus bothroboans Schwartz, 1965","Eleutherodactylus","ruthae",-70.5884273,19.1786812,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus bothroboans Schwartz, 1965","Eleutherodactylus","ruthae",-70.5924274,19.1696817,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus bothroboans Schwartz, 1965","Eleutherodactylus","ruthae",-70.5934274,19.1606821,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus ruthae Noble, 1923","Eleutherodactylus","ruthae",-68.5137702,18.6536175,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus ruthae Noble, 1923","Eleutherodactylus","ruthae",-68.6493833,18.7607022,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus ruthae Noble, 1923","Eleutherodactylus","ruthae",-68.6450731,18.3840507,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus ruthae Noble, 1923","Eleutherodactylus","ruthae",-68.6079922,18.3922803,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus ruthae Noble, 1923","Eleutherodactylus","ruthae",-68.6047622,18.3891905,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus ruthae Noble, 1923","Eleutherodactylus","ruthae",-69.034262,18.9696319,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus aporostegus Schwartz, 1965","Eleutherodactylus","ruthae",-72.62705,18.20338,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus aporostegus Schwartz, 1965","Eleutherodactylus","ruthae",-73.866669,18.366667,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus aporostegus Schwartz, 1965","Eleutherodactylus","ruthae",-74.2167,18.3,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus aporostegus Schwartz, 1965","Eleutherodactylus","ruthae",-73.866669,18.316668,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus aporostegus Schwartz, 1965","Eleutherodactylus","ruthae",-72.32708,18.49938,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus aporostegus Schwartz, 1965","Eleutherodactylus","ruthae",-73.22997,18.37014,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus rufifemoralis Noble & Hassler, 1933","Eleutherodactylus","rufifemoralis",-71.1404391,18.0257371,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus richmondi Stejneger, 1904","Eleutherodactylus","richmondi",-66.7574,18.1185,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus richmondi Stejneger, 1904","Eleutherodactylus","richmondi",-66.4925,18.255656,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus richmondi Stejneger, 1904","Eleutherodactylus","richmondi",-66.4925,18.27457,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus richmondi Stejneger, 1904","Eleutherodactylus","richmondi",-66.582473,18.380579,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus richmondi Stejneger, 1904","Eleutherodactylus","richmondi",-66.960835,18.204406,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus richmondi Stejneger, 1904","Eleutherodactylus","richmondi",-66.960835,18.185432,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus richmondi Stejneger, 1904","Eleutherodactylus","richmondi",-66.960835,18.203316,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus richmondi Stejneger, 1904","Eleutherodactylus","richmondi",-66.403427,18.181735,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus richmondi Stejneger, 1904","Eleutherodactylus","richmondi",-66.403427,18.181409,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus richmondi Stejneger, 1904","Eleutherodactylus","richmondi",-66.890688,18.429798,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus richmondi Stejneger, 1904","Eleutherodactylus","richmondi",-66.9677,18.4261,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus richmondi Stejneger, 1904","Eleutherodactylus","richmondi",-66.598268,18.291462,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus richmondi Stejneger, 1904","Eleutherodactylus","richmondi",-65.77056,18.26353,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus richmondi Stejneger, 1904","Eleutherodactylus","richmondi",-65.78722,18.297662,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus richmondi Stejneger, 1904","Eleutherodactylus","richmondi",-65.776722,18.307569,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus richmondi Stejneger, 1904","Eleutherodactylus","richmondi",-67.032783,18.406758,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus richmondi Stejneger, 1904","Eleutherodactylus","richmondi",-66.046242,18.143042,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus richmondi Stejneger, 1904","Eleutherodactylus","richmondi",-66.565287,18.434492,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus richmondi Stejneger, 1904","Eleutherodactylus","richmondi",-65.82583,18.28967,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus richmondi Stejneger, 1904","Eleutherodactylus","richmondi",-66.027996,18.050708,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus richmondi Stejneger, 1904","Eleutherodactylus","richmondi",-66.740081,17.998613,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus richmondi Stejneger, 1904","Eleutherodactylus","richmondi",-66.289272,18.19837,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus richmondi Stejneger, 1904","Eleutherodactylus","richmondi",-65.785653,18.298715,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus rhodesi Schwartz, 1980","Eleutherodactylus","rhodesi",-72.79512,19.94097,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus rhodesi Schwartz, 1980","Eleutherodactylus","rhodesi",-72.816666,19.9,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus probolaeus Schwartz, 1965","Eleutherodactylus","probolaeus",-68.6127623,18.3968301,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus probolaeus Schwartz, 1965","Eleutherodactylus","probolaeus",-68.6101523,18.3943302,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus probolaeus Schwartz, 1965","Eleutherodactylus","probolaeus",-68.6047622,18.3891905,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus portoricensis Schmidt, 1927","Eleutherodactylus","portoricensis",-66.7574,18.1185,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus portoricensis Schmidt, 1927","Eleutherodactylus","portoricensis",-66.4925,18.255656,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus portoricensis Schmidt, 1927","Eleutherodactylus","portoricensis",-66.4925,18.27457,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus portoricensis Schmidt, 1927","Eleutherodactylus","portoricensis",-66.4925,18.26003,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus portoricensis Schmidt, 1927","Eleutherodactylus","portoricensis",-66.960835,18.203502,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus portoricensis Schmidt, 1927","Eleutherodactylus","portoricensis",-66.403427,18.181735,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus portoricensis Schmidt, 1927","Eleutherodactylus","portoricensis",-66.398792,18.186465,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus portoricensis Schmidt, 1927","Eleutherodactylus","portoricensis",-66.403427,18.181409,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus portoricensis Schmidt, 1927","Eleutherodactylus","portoricensis",-65.77056,18.26353,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus portoricensis Schmidt, 1927","Eleutherodactylus","portoricensis",-65.78722,18.297662,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus portoricensis Schmidt, 1927","Eleutherodactylus","portoricensis",-65.776722,18.307569,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus portoricensis Schmidt, 1927","Eleutherodactylus","portoricensis",-66.552652,18.160832,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus portoricensis Schmidt, 1927","Eleutherodactylus","portoricensis",-66.573159,18.191258,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus portoricensis Schmidt, 1927","Eleutherodactylus","portoricensis",-66.046242,18.143042,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus portoricensis Schmidt, 1927","Eleutherodactylus","portoricensis",-66.740081,17.998613,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus portoricensis Schmidt, 1927","Eleutherodactylus","portoricensis",-66.289272,18.19837,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus portoricensis Schmidt, 1927","Eleutherodactylus","portoricensis",-65.785653,18.298715,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus poolei Cochran, 1938","Eleutherodactylus","poolei",-72.23333,19.583332,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus wightmanae Schmidt, 1920","Eleutherodactylus","wightmanae",-66.4925,18.27457,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus wightmanae Schmidt, 1920","Eleutherodactylus","wightmanae",-66.960835,18.203316,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus wightmanae Schmidt, 1920","Eleutherodactylus","wightmanae",-65.77056,18.26353,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus wightmanae Schmidt, 1920","Eleutherodactylus","wightmanae",-65.82583,18.28967,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus unicolor Stejneger, 1904","Eleutherodactylus","unicolor",-65.79361,18.31389,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pituinus Schwartz, 1965","Eleutherodactylus","pituinus",-70.574,18.685,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pituinus Schwartz, 1965","Eleutherodactylus","pituinus",-70.7604311,18.9306931,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-71.2547126,19.4792965,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-70.46667,18.37763,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-70.3650417,18.2532163,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-71.7494531,18.2237269,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-71.752998,18.169,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-71.749453,18.121312,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-71.6427706,18.0901236,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-71.6494507,18.0837339,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-71.6584509,18.0797341,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-71.5904496,18.4007184,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-71.1944303,18.0007382,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-71.1949803,18.0007382,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-71.1624896,18.0090879,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-71.182774,17.9674069,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-71.0661037,18.4507173,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-71.0734377,18.1777296,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-71.1435493,18.1752397,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-70.766101,18.5298426,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-70.5888669,18.4507165,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-70.5849768,18.4507165,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-71.130439,18.2317269,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-71.849998,18.25,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-72.62705,18.20338,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-72.59395,18.19434,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-72.59405,18.2893,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-72.62232,18.39311,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-72.5845,18.35697,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-73.26667,18.35,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-73.89731,18.05788,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-73.866669,18.366667,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-73.966667,18.283333,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-73.79518,18.24318,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-73.76076,18.21028,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-73.75,18.200001,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-73.86667,18.30763,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-73.6216,18.46562,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-73.638,18.42781,"dce00a1f-f6b4-4e11-9771-92c62c40ad80"
